
1,170心理學,心書 : 面對時光的力量,趙梅如著,遠足文化,170001
1,170心理學,"關於幸福, 我真的知道 : Star Ladies創辦人陳瑰鶯教妳做個全方味女人","吳永佳, 廖翊君著",彩圖,170002
1,170心理學,"我的未來, 自己寫 : 17歲資奧金牌少年, 衝撞體制500天 = 500 days : coding my dreams",何達睿著,彩圖,170003
1,170心理學,硬漢有時軟軟的 = Soft is strong : masculinity in Hollywood films,臥斧著 ; 目前勉強插畫,逗點文創結社,170004
1,170心理學,為什麼青少年都衝動?,"大衛.華許(David Walsh)著 ; 李淑珺, 王傳明譯",張老師文化,170005
1,170心理學,ACT實務工作者手冊 : 認知行為治療(CBT)及接受承諾治療(ACT)的結合,"約瑟夫.西亞諾契(Joseph V. Ciarrochi), 安.貝莉(Ann Bailey)著 ; 張本聖譯",張老師文化,170006
1,170心理學,城市修道者,佩德蘭.修賈(Pedram Shojai)著 ; 游淑峰譯,時報文化,170007
1,170心理學,"你的人生, 不能就這樣算了! : 走過烈火磨難後最真實的生命體悟, 7個關鍵提問改變人生",約翰.歐萊瑞(John O'Leary)著 ; 歐陽端端譯,時報文化,170008
1,170心理學,"用願力召喚奇蹟 : 打開你的內在力量, 轉化生命能量的108個心靈練習",嘉柏麗.伯恩斯坦(Gabrielle Bernstein)著 ; 汪春沂譯,時報文化,170009
1,170心理學,"親愛的, 你今天快樂嗎? : 拋開焦慮.疲倦.憂鬱, 當自己的心理醫師",游乾桂作,時報文化,170010
